SAMPLEID,SAMPLETYPE,x,y,Ag_ppm,Al_pct,As_ppm,Au_ppb,Ba_ppm,Bi_ppm,Ca_pct,Cd_ppm,Ce_ppm,Co_ppm,Cr_ppm,Cu_ppm,Fe_pct,Ga_ppm,Hg_ppb,K_pct,La_ppm,Li_ppm,Mg_pct,Mn_ppm
S00000,rockchip,116.25552671110195,-31.781010560752577,0.05147035381941981,0.6338127906257637,4.341069908772317,4.092117699264807,133.30565909620083,4.780231309636349,29.854012559412702,6.622923802204024,2.027866577760114,7.214079309329389,3.0384010972190736,5.301534059058806,3.336952562768708,17.471572855804347,8.011802949004425,5.959278130900308,0.13741404430365128,0.20932079774380075,2.5509727727907285,1.8213727395633401
S00001,rockchip,116.47423449083749,-31.682772541233284,0.711202319784366,4.0164325966053545,41.34630314200635,26.82860699819333,4.973816400374472,6.750638497187084,1.0031628801863446,17.267319682153744,0.922291156975872,3.0264500189874544,5.103145582167853,2.591948789928008,2.5069227623417696,0.5781066931914312,0.08824601482276892,0.943542188547882,18.953239873280104,5.399679291104654,5.931342823115735,33.583409768456015
S00002,rockchip,116.17156050209842,-31.53383580226675,7.367751112436948,6.282241108115987,3.0033730050725573,0.7406488201920456,24.730061990186776,5.6911607764275915,6.394405430771538,117.91801104184464,9.525768377702047,11.306158062203975,59.82745948288079,2.328436646276212,5.146665703701511,1.6659133986282397,0.3749755576935377,4.216301531114803,2.0012975271230315,2.1064341944578557,2.291381044336248,2.598847378598443
S00003,rockchip,116.86638588557082,-31.566317884482572,27.801461199049236,15.687981179104959,0.12869234034018134,3.0794164818713483,0.509967825578687,5.360964386602317,0.4817372222492947,2.293089938820949,4.4585762391599815,0.9801802599944993,1.2811079700556522,3.2713502075940806,4.9107875148822915,5.175966424915052,18.889635694555942,4.050490822211429,1.050090633613059,0.4201310182962806,15.40943238299102,4.470547759767519
S00004,rockchip,116.15138302308911,-31.20449859727003,1.9564147687647195,4.246830363363803,0.8854882891223493,-0.5,26.524578368084185,156.2253793943177,0.5175970614202876,8.223197536360809,0.05393892943731151,-0.5,1.480999636474655,3.9290736808900744,7.829708141894132,15.50913237820094,-0.5,3.3490173712011484,10.29481513467639,3.948225845707957,1.48844254377638,2.8961272302049275
S00005,rockchip,116.35786164412914,-31.363784522796436,2.3393593811835895,4.888945564804684,6.7926857841748,0.09224737437764202,1.4997362808403447,2.4247331935840197,9.655856292467817,4.541380750689586,48.83625726894413,-9999.0,16.66030351467326,3.2815087683575195,8.14895231007645,2.1861828479379106,0.16640678275561513,0.6562811527411622,1.9949616674169213,2.0861786869478696,0.2556789321720862,1.482558247901056
S00006,rockchip,116.76559780919985,-31.78086196590383,0.9839350554048644,1.8184570853558266,2.40579612920241,10.917048237245874,6.021954772262556,11.072959678054225,31.549380137266432,5.073963557878235,8.22137676892366,-0.5,3.2767619405606427,50.393434044458,2.3801050230024017,2.40207046999329,0.952848584775597,1.7757793801731792,0.5653646996677788,9.119402294889227,0.5265253392214615,2.871284049083986
S00007,rockchip,115.968296426147,-31.78480804061365,-9999.0,0.7326000617899873,9.828064469264302,2.382404480528336,12.032668841442494,1.3411336779506913,10.314010085094642,24.870936710333467,1.534809261562902,0.52704122593628,5.376146332022258,-9999.0,2.2080474676096205,7.619497777062173,0.6803821122965172,3.8712471568137303,0.2772736487910054,0.2368144558451832,5.221486400407588,0.14328060825529607
S00008,rockchip,116.70892076558104,-31.729085944810013,-9999.0,1.426326194334805,1.2578155672905855,23.639788134677442,26.217195732416094,8.899208817100345,0.12483727868422126,0.9740524864448528,6.742620433084176,2.094713975820197,1.118820165445358,3.531001153102182,2.721629937370259,0.5021751876848473,2.1192397222647874,1.8889925635923102,7.715004773840621,0.7115267769047721,1.0133937489080014,0.2667190019670661
S00009,rockchip,116.45924113246146,-31.466592789529813,10.38739520293413,23.152579917739338,15.303108522963838,0.7856483894399473,2.535602768053903,11.122608463262905,1.4478557091872497,1.5881542648643105,5.116475700670468,0.3776094197691691,0.9060273601578173,2.8776907790734825,6.299093383607107,30.298761125588133,1.5587333312474951,22.308357352029976,8.496091137826241,0.733222317951142,18.635697547767844,4.592597703708879
S00010,rockchip,115.92003480430645,-31.813490995966948,3.944465783907417,7.036574008009183,3.9315946672453914,0.3395399064778918,0.6025896303467629,4.695662055960781,3.8898682985737647,2.0892173288264053,0.0,0.634637529449742,0.44458802846742645,11.121926967173522,14.610393146000263,0.7270906347684436,3.555151197905704,2.8907744879021737,1.462909508509118,7.333615958713502,0.46953195294651884,28.568352117027786
S00011,rockchip,116.79114565545355,-31.32568668150054,3.268587522852974,5.008296145160982,4.084569658055536,1.2037543015786227,2.6587048622190426,33.243870809877286,2.9723746133441216,0.6204731381068631,0.7365366376018131,2.7948383228204046,3.520438839129044,0.9609466171121136,1.639989469764395,0.15291330757435398,2.44929670112411,0.6130519804253085,19.726980989261577,1.9032229477663756,12.520041042877562,4.58289849083309
