SAMPLEID,SAMPLETYPE,x,y,Ag_ppm,Al_pct,As_ppm,Au_ppb,Ba_ppm,Bi_ppm,Ca_pct,Cd_ppm,Ce_ppm,Co_ppm,Cr_ppm,Cu_ppm,Fe_pct,Ga_ppm,Hg_ppb,K_pct,La_ppm,Li_ppm,Mg_pct,Mn_ppm
S00000,soil,113.54009287457487,-29.874661153271358,3.51794447789724,11.917097223435954,10.013489335022102,0.6994398140715301,1.313064238485364,5.857452855988946,0.8123559344931217,0.9735518307160281,0.86617676648299,2.573804477689209,7.6666714919677625,3.541303446065677,7.187489584152139,0.2697336015871391,-9999.0,0.0,24.61875357294185,0.43235262761623344,-0.5,1.9695104668501493
S00001,soil,113.69485715500754,-30.62614592695444,11.374260172910978,1.2993949914505862,1.227591392500057,26.481923193487912,0.2686412896051571,2.4739951694260562,5.038969704542136,1.7631542954568606,1.0777277953131805,72.6333501371807,9.62666790627058,0.8748828303062981,1.8853489449321728,7.954349419611346,1.0173103677618631,1.8211851171513183,0.6830130388228236,0.8211883187768038,0.8159544224989594,2.777276390945262
S00002,soil,113.63552644500187,-29.9593520890638,2.4272925767419484,0.45275382271691406,1.7796747946132394,4.883035165706103,2.613865641227922,1.8495090633218343,4.138316405081279,1.438453502346311,0.9299990664103028,1.7127329898270132,4.070637801069189,0.1626505218505629,1.7317182890427132,6.08663426629574,1.6491772124843729,4.574677095015164,0.5690202935864087,2.6220454673325455,0.30514083537635406,18.709780474776306
S00003,soil,113.62149362248176,-30.07905761350228,12.413454841527399,15.851845946347169,6.394538570010929,58.48359040681267,2.7324241498443502,4.637286760357351,17.844501217180113,2.242520657795233,2.4132741133275664,2.601775254604129,4.861697909335266,2.591780052188906,0.7886207562645503,2.3039363768448986,1.5958243306840219,0.23504745412416483,5.518098544430771,4.492020041964494,4.83651163413476,0.11159828951897713
S00004,soil,113.39372917942265,-29.806760589697415,0.8491283110155564,3.105129354746888,0.5880737795179573,1.6864230602784507,10.249493944491816,1.5685586280836419,10.361880972732827,13.262884513896594,3.257700422778022,7.68075010623007,7.170341764989683,0.656112560500218,70.85036406091544,1.7694342725309897,-9999.0,3.594978009081713,0.9545515225899999,0.22190934315920785,11.475008897745203,0.0
S00005,soil,114.18527926075241,-30.318665741657842,0.9249592754233331,46.07930477236031,2.4597116723848114,0.24380869808820663,0.45383469486987665,7.443973916892381,1.4097559145587941,0.11441164505494292,2.176587512223184,0.9484594876431469,0.0,6.268430218833182,2.416358978494791,3.845814916119289,1.6295064601553588,0.9666981253834745,5.582972010193824,1.2874043415410057,15.556266169285568,4.875474742708251
S00006,soil,113.99527082313124,-30.059797938843637,21.414303638993673,1.3501498828894931,12.003267886463306,2.7271477172200282,15.557993979638962,5.3767068787740575,17.951080399167143,1.221519482697501,1.9503631738169664,21.325079330797557,1.6060731827362935,8.354197062737184,5.224142941729492,8.400542357091727,19.688851981566092,3.4108359439998845,84.5668420025737,1.6095921815624132,1.516037658147542,2.7530298410880336
S00007,soil,113.92594647813495,-30.264088390129643,20.769861868596315,1.3945956974502793,0.9999211581267243,0.2923886241817156,19.59266033041075,7.753086334776835,6.210201331285552,7.012125609314379,8.505707725482436,1.305912257454898,4.779571493688052,0.2698162734726733,1.9797939315082533,3.0612821283315643,1.350887003689444,10.565927256658155,0.40575640776946653,59.14434130021063,2.4672447065086818,25.248532949293736
S00008,soil,113.90903397776123,-30.712571813565663,-9999.0,12.270355891674924,4.446251731174198,150.74517022888855,3.1221969375361995,7.684050629480762,9.408585987451001,3.640341467970562,1.927428271651272,17.101454528535587,1.7552104676922873,0.0,29.601642575301025,6.496726372461205,0.9878742909524775,1.1801344507817229,4.441224016920039,-9999.0,2.8381411768326332,0.5027515223452274
S00009,soil,113.69906679438047,-30.735207560521253,0.7162959429398774,12.399163067151434,2.7111355922850926,6.988369981414362,6.748860591562461,1.8696450382174157,9.04954500564979,0.8439755171593174,2.122248806051047,6.692230519869348,1.7643452626223362,35.059222229230926,2.6729559430169054,33.104412796457545,0.8536492382879238,16.363950475870908,10.867177591609709,0.402674197561672,1.450871811112935,5.631691244459471
S00010,soil,114.12587987851732,-30.659860867378235,0.6347978654163794,3.421727634361071,24.597398068010353,8.73375736383964,9.19198268209504,0.135506398880977,1.8888831169806706,63.93082465067171,-9999.0,3.0930169975062602,4.770028664445461,1.3954275360825923,4.442563770948551,1.8104176574576492,3.4206536921051836,0.19965909785019917,1.0122632628895538,9.797961467737965,4.458081916793205,1.5846674676046815
S00011,soil,114.23260456359375,-30.485781246405605,19.92740546858742,404.6013594496137,3.0730212127519043,8.742143615612019,1.1048298512176877,2.1337056959945895,11.98410844578585,155.1694988626346,27.520511501429105,1.0910183506274747,4.9355665119733585,3.6536858016004325,0.7345088823791972,153.5214726544211,0.27665644301433506,27.542857491575813,2.771615553981967,1.810044960647869,14.838063409266763,11.270648572499173
S00012,soil,113.30818181866125,-30.522859204446146,18.33840310556997,1.7845366675178673,6.053176589116944,0.9604200665191579,0.3388701807589541,3.882396466831058,4.548783031875803,2.6557864925860275,1.301058368372833,11.213251775083691,5.4771726709236415,10.157806816266321,38.118393806264265,41.40113323391191,0.4964660227851386,-0.5,0.08627033205214608,8.310748581572375,12.10454611238002,0.10248735208794806
S00013,soil,113.38176304650382,-30.05364564155212,2.4710198582424816,0.4048677309545322,2.115869237088921,2.2298944694249268,1.1235797456625958,2.2730896480789755,10.596811206914424,0.6143682687404788,6.648851682357971,2.2998998842437848,0.8283370082746726,3.7974361861025963,3.7640351052796475,1.3367505725621511,14.630979967323592,0.7190068070895139,2.707749511138031,12.282199239806767,2.113780610536987,1.827767695585017
S00014,soil,113.9775401870321,-30.066049575335896,91.1792537557973,0.604210542873543,1.2499199616153327,3.2076768328482106,0.1947382201942066,0.9231341502621325,25.393965683215118,1.8651170266295236,0.8846470377694151,1.270552008855864,0.32409939328645765,13.93373958184661,40.25743734009543,58.004888633555886,7.437967409261898,0.7280845348898526,0.6113915221261216,0.7557706377344289,1.2190993479665662,8.102875243733525
