SAMPLEID,SAMPLETYPE,x,y,Ag_ppm,Al_pct,As_ppm,Au_ppb,Ba_ppm,Bi_ppm,Ca_pct,Cd_ppm,Ce_ppm,Co_ppm,Cr_ppm,Cu_ppm,Fe_pct,Ga_ppm,Hg_ppb,K_pct,La_ppm,Li_ppm,Mg_pct,Mn_ppm
S00000,rockchip,115.78920568642106,-30.969363767881067,0.4310932485789726,0.8576963644766964,3.6892320010303012,0.17908907931319462,0.6507266369794226,6.212179171970053,23.341049204199766,1.1613816468209304,17.306903769539055,6.849027549979023,6.299342731973904,6.897825865738497,3.031785473127563,1.7759488659672982,8.249247359572292,132.5839606575628,0.9999515204599407,5.23031550518631,0.3738235586320978,2.5642000059997345
S00001,rockchip,116.1114442387952,-31.43987824642156,0.7196718404321603,2.145866304122804,8.99405634077687,10.655661417535109,0.7440473781003466,1.4264266904504,0.26987162687364413,7.071746740353763,1.1990009347525918,0.08036223487291101,6.808787679142757,2.899323226655329,2.0191663887377653,5.6297274025107935,7.196479875856721,7.870670603682193,1.797251319653335,11.945511655364985,1.638969205841099,1.7242219529412819
S00002,rockchip,116.38261653289379,-31.568863741848556,2.4472827851229333,20.541852205185315,1.4802897678724383,127.74249558367407,0.6092178031503029,3.7674537375520702,70.0718905159934,-0.5,14.641839804684542,11.444000567629802,-0.5,3.9266853015613115,2.027913767364131,12.71622325979966,1.898156668754247,0.2120723670356594,3.9324803171284644,1.900894163894516,0.8297961247005525,1.2613464747962004
S00003,rockchip,115.52026575450168,-31.54041219640243,3.2055683914240722,4.772635370977052,6.959910837169997,5.689855218965208,0.16238390059910587,5.424219360420156,2.2108029950648596,2.209918185330253,2.085765538980057,0.0,15.959278886273665,0.48119087934378213,15.976045034698254,1.5234363584789148,2.1623735146559837,3.0782798976582826,1.0337650584262006,8.679323211792127,16.45253211778498,3.0507198704405134
S00004,rockchip,115.96152634679278,-31.514633262088278,6.553482672966275,2.5364492667841465,15.661012927240023,10.748431819611687,5.92229325126478,30.176100210371292,0.7590261285329026,0.9733557247986155,6.487657317204657,0.40759147753281577,2.4015920166281846,4.273156549425728,4.988892738339541,3.011439218258962,12.105748891147892,1.1074857958394961,11.448806377290344,0.18358797537151028,2.5852477087964054,1.290063363649608
S00005,rockchip,115.52687088693986,-31.338140070234893,2.5537009909321693,1.797078901943283,1.9084622896847452,10.407078490290274,2.2459359255832543,3.661454627599669,9.891965022325959,0.5769824401284726,18.8648446903882,2.618484786352735,6.2231155638166,4.447985617957267,0.3824548618363183,0.8661705389989502,2.726837462419191,0.40458326925807897,1.743971210498787,3.750389050563449,5.595213667741468,0.956476257369187
S00006,rockchip,115.82409749865366,-31.490821743653463,1.5753091107679555,2.902985694702947,9.100588589654492,3.2692710499332773,35.32697043447903,1.191934979480606,1.1695860963218514,0.2208521029100036,60.73729966561099,72.71436149653705,2.3097894901735154,7.44394032954567,0.05929072975304385,9.978282864721132,0.6498362192277527,5.6067565694154435,0.16182201809113012,2.6601816562862624,5.649584047971764,3.837360744679124
S00007,rockchip,115.62035205178945,-31.19749770787908,8.041098153259302,4.0511897113309585,1.5406502445838268,-0.5,0.11939830809369244,2.428764361691984,4.514503577535975,1.3906764865541967,13.580446291735424,24.479707399001082,0.3803129057240051,1.6610868501635556,6.221180734810131,5.76598316903511,1.4709030381583856,0.6341548244536458,3.408083112998994,1.6319286142821372,1.0410000816098852,3.2306100292996387
S00008,rockchip,116.09440397028062,-31.419525047834338,10.713000157334815,0.5024398001233823,0.34458997209783526,8.812025162251727,9.701855535242572,1.1424751416801033,17.54242526278086,1.8559843320001514,3.684829738057478,33.661295568114795,8.30254051199705,2.690962083032148,3.851872712003582,0.40426595034889073,25.46322868847842,27.72882163727799,9.125395269395925,1.993603379205499,3.02935950088157,12.476941514154829
S00009,rockchip,116.2027980996568,-31.17306034523456,0.21231327152932608,16.649591989783,0.3431361396979894,29.02285464912771,11.083168587607073,45.58742339676826,7.923894455584595,2.6376913473330488,6.305586331163418,1.9751638986698787,0.04394847696008505,7.842323408574724,4.789738998777706,4.512536998541187,0.36222426111885825,20.32023393632842,23.501078891684056,1.8910003607493773,12.204502421875059,56.182125167959896
